Job_Id,Location,HR,Company_id,Job_Title
3484,"Mumbai","Stawan Kamani",50697,"Senior Backend Engineer"
3493,"Mumbai","Heena Makhijani",51005,"Deputy General Manager - Quality"
3548,"Mumbai","Ishita Ahuja",50047,"Engineering Manager"
1027,"Noida","Benjamin S",50019,"Inbound Voice Process Executive"
1053,"Noida","Ankita Yadav",50038,"QA Engineer"
1201,"Noida","Pardeep Singh",50146,"DevOps Engineer"
1212,"Noida","Chandramouli Careersahead",50151,"Software Development Engineer (Backend)"
1213,"Noida","Chandramouli Careersahead",50151,"Software Development Engineer - Frontend"
1225,"Noida","Arashpreet Kaur",50163,"Cloud Security Engineer"
1296,"Noida","Madhulika Khatri",50204,"Senior Visualizer"
1327,"Noida","Srikanth Alladi",50219,"Senior Software Engineer"
1348,"Noida","Nikki Bhoj",50228,"Python Developer"
1395,"Noida","Tulika Srivastava",50253,"Sales Lead"
1411,"Noida","Preeti Sadaiya",50258,"Sales Consultant"
1443,"Noida","Asmita Gupta",50278,"Relationship Manager"
1457,"Noida","Atharv Trivedi",50284,"Business Development Executive"
1470,"Noida","Kanupriya Bhatia",50293,"Senior Node.js Developer"
1482,"Noida","Balvinder Singh",50299,"Business Development Executive"
1495,"Noida","Garima Jain",50167,"Risk Analyst"
1496,"Noida","Bolisetty Manasa",50255,"Technical Support Excutive"
1503,"Noida","Swaraj Chaturvedi",50308,"Angular 2 Developer"
1504,"Noida","Swaraj Chaturvedi",50308,"JavaScript Developer"
1567,"Noida","Mehul Jain",50342,"Character Illustrator"
1582,"Noida","Maninder Singh",50354,"Node.js Developer"
1583,"Noida","Maninder Singh",50354,"React Native Developer"
1603,"Noida","Asmita Gupta",50278,"Relationship Manager"
1614,"Noida","Saurabh Gupta",50366,"Java Technical Lead"
1762,"Noida","Damini Hanotia",50420,"Inside Sales (Drive)"
1763,"Noida","Damini Hanotia",50420,"Inside Sales Intern (Drive)"
1827,"Noida","Roshan Srivastav",50006,"Java Developer"
1847,"Noida","Abhinav Sinha",50448,"SAP TRM Consultant"
1853,"Noida","Manjari Rastogi",50451,"UI Developer"
1857,"Noida","Vinay Garg",50455,"Front Office Assistant"
1921,"Noida","Khushi Tomar",50451,"Backend Developer"
1940,"Noida","Revanth K",50308,"Cloud Architect"
1942,"Noida","Priyanka Sharma",50487,"Azure Architect"
1960,"Noida","Priyanka Sharma",50487,"Fullstack Developer"
1965,"Noida","Vinay Garg",50455,"Sr. Dot .NET Developer"
2003,"Noida","Jasvinder Singh",50512,"Sr. Software Engineer"
2009,"Noida","Asmita Gupta",50278,"Credit Analyst"
2030,"Noida","Himanshu G",50523,"Android Developer"
2042,"Noida","Tejas V",50529,"Fullstack Developer"
2076,"Noida","Rashi Mehta",50543,"Digital Marketing Executive"
2167,"Noida","Anamika Singh",50578,"US IT Recruiter / Lead"
2168,"Noida","Anamika Singh",50578,"US IT Recruitment Lead"
2173,"Noida","Simran Gulati",50580,"Salesforce Developer"
2184,"Noida","Ankita Maurya",50585,"Inside Sales Associate"
2200,"Noida","Kanchan Rajbhar",50556,"Spanish Customer Support"
2263,"Noida","Kanupriya Bhatia",50293,"Customer Happiness Executive"
2311,"Noida","Manjari Rastogi",50078,"Java Integrations Developer"
2315,"Noida","Sneha Khatri",50632,"Overseas Education Counsellor"
2347,"Noida","Mamta Pandey",50643,"Businesss Development Executive"
2374,"Noida","Omka Tech",50656,"Business Development Executive"
2382,"Noida","Vaibhav Singh",50659,"Project Manager"
2402,"Noida","Girija Perumal",50282,"Java Backend Developer"
2431,"Noida","Divyanshu Singh",50659,"Senior Devsecops Engineer"
2691,"Noida","Shruti Singh",50750,"Inside Sales Executive"
2744,"Noida","Apurva Nidavani",50696,"Software Engineer"
2761,"Noida","Nisha Sharma",50773,"Backend Developer"
2780,"Noida","Anita Gautam",50781,"Database Administrator - MySQL"
2781,"Noida","Anita Gautam",50781,"UI Developer"
2782,"Noida","Anita Gautam",50781,"UI Lead"
2783,"Noida","Meenal Agre",50204,"Content Writer"
2931,"Noida","Neha Singh",50835,"Sr. Vue.js Developer"
2946,"Noida","Toshi Bhilwar",50839,"Java Developer"
2983,"Noida","Kavya Dodda",50308,"Manual Testing"
3019,"Noida","Ananya Pandey",50863,"GM Marketing"
3020,"Noida","Kanupriya Bhatia",50293,"Project Manager"
3029,"Noida","Deepika Prajapati",50867,"Full Stack Developers - Wordpress"
3030,"Noida","Prachi Gupta",50293,"IT Support - Trainee"
3115,"Noida","Haseena Banu",50900,"Salesforce Developer"
3118,"Noida","Kajal Mansoori",50902,"BDE"
3129,"Noida","Kajal Mansoori",50902,"HR Manager"
3130,"Noida","Kajal Mansoori",50902,"SEO"
3139,"Noida","Meenal Agre",50204,"IT Project Manager"
3140,"Noida","Urvashi Yadav",50907,"Business Development Executive"
3142,"Noida","Priyal",50167,"GPM / Director - Consumer Product"
3187,"Noida","Madhulika Khatri",50204,"UI / UX Designer"
3223,"Noida","Muskan Bhushan",50932,"Sales Associate"
3256,"Noida","Shubhangi Goel",50366,"Technical Program Manager"
3263,"Noida","Shubhangi Goel",50366,"Senior DevOps Engineer"
3300,"Noida","Azram Fatima",50955,"Senior Career Counsellor"
3304,"Noida","Manish Nirwal",50957,"Backend Engineer"
3305,"Noida","Manish Nirwal",50957,"Salesforce Developer"
3340,"Noida","Vinay Garg",50966,"Inside Sales Specialist"
3445,"Noida","Ambika Vishwakarma",50994,"Android Developer"
3451,"Noida","Sneha Bhalla",50349,"Inside Sales Specialist"
3460,"Noida","Jai Kuradia",50487,"Salesforce - SME"
3486,"Noida","Mayank Singh",50024,"Sales Manager"
3500,"Noida","Nitya Dhingra",50659,"Project Manager"
3538,"Noida","Omka Tech",50656,"Digital Marketing Manager (SEO and Google Ads)"
1046,"Chennai","Bhavya Verma",50033,"Software Engineer - Data Engineer"
1051,"Chennai","Harshita Saraswat",50036,"Python Architect"
1057,"Chennai","Keerthana Ramaswamy",50040,"Lead Software Engineer (Platforms)"
1129,"Chennai","Supriya R",50098,"Techops Engineer"
1140,"Chennai","Archana Manne",50107,"Java Developer"
1147,"Chennai","Kavya Dodda",50107,"Java Developer"
1154,"Chennai","Lekha R",50116,"Solutions Consultant"
1169,"Chennai","Uma Maheshwari",50122,"Sales Executive"
1238,"Chennai","Nirosha Yalawar",50107,"Backend Developer"
1266,"Chennai","Archana Tr",50190,"UI Developer"
1272,"Chennai","Vijay Balaji",50196,"Software Developer"
1353,"Chennai","Prasanna Rajendran",50230,"Senior Salesforce Developer"
1357,"Chennai","Deepika Kangokar",50098,"UX Engineer"
1372,"Chennai","Reeba Arshad",50239,"Saas Sales Account Executive"
1412,"Chennai","Aience Boruah",50259,"Senior Backend Engineer"
1423,"Chennai","Simran Jagtiani",50267,"Java Fullstack Developer"
1469,"Chennai","A Prerana Tirkey",50292,"Process Simulation Engineer"
1473,"Chennai","Kalpana Gaur",50296,"Head of Engineering"
1494,"Chennai","Divyaa D",50303,"Java Developer"
1547,"Chennai","Gopikrishnan Kg",50034,"QA - Automation Engineer"
1560,"Chennai","Namrata Dutta",50341,"Technical Architect"
1605,"Chennai","Karthick Natarajan",50364,"Azure Cloud DevOps Engineer"
1606,"Chennai","Gokulakrishnan B",50364,"Salesforce Developer"
1628,"Chennai","Gopikrishnan Kg",50034,"QA Engineer"
1629,"Chennai","Anupama",50098,"Backend Developer - CRM"
1642,"Chennai","Neela Megan",50379,"Java Technical Lead"
1697,"Chennai","Josephine Anitha",50364,"Mainframes DB2 Developer"
1723,"Chennai","Rajni Thakur",50406,"Production Support Engineer"
1739,"Chennai","Rajni Thakur",50406,"Data Analyst"
1751,"Chennai","Lekha R",50116,"Technical Lead"
1808,"Chennai","Meenakshi Priyadharshini",50436,"Engineering Manager (Drive)"
1809,"Chennai","Deepika Kangokar",50098,"Development CRM Engineer"
1841,"Chennai","Prashant Gautam",50098,"Software Developer"
1842,"Chennai","Prashant Gautam",50098,"Software Developer"
1920,"Chennai","Khushi Tomar",50451,"Backend Developer"
1929,"Chennai","Manjari Rastogi",50451,"Backend Developer"
1964,"Chennai","Nithin N",50034,"Engr II - Full Stack"
2081,"Chennai","Goven Caleb Raj Cp",50547,"Presales Consultant"
2086,"Chennai","Monica Shiney Jeyam",50550,"Front End Developer - Angular"
2109,"Chennai","Deepak Pasi",50556,"Java Developer"
2139,"Chennai","Sai Sahitya V",50567,"SDE"
2143,"Chennai","Srinidhi S",50570,"Integration Lead / Architect"
2179,"Chennai","Abhishek Agarwal",50260,"Oracle EBS SCM Consultant"
2198,"Chennai","Kanchan Rajbhar",50556,"Java Developer"
2267,"Chennai","Kabi Pramoth",50613,"Python Engineer"
2343,"Chennai","Swathi Nune",50107,"Java Developer"
2365,"Chennai","Bala Bhaskar",50649,"Java Developer"
2379,"Chennai","Navya C M",50658,"Python Developer"
2424,"Chennai","Sai Sahitya V",50567,"Fullstack Developer"
2487,"Chennai","Manju Kumari",50098,"Backend Engineer"
2488,"Chennai","Manju Kumari",50098,"Backend Engineer"
2510,"Chennai","Rajkumar V",50705,"Senior Software Engineer"
2516,"Chennai","Mohammed Khan",50708,".NET Fullstack Developer"
2530,"Chennai","Gopikrishnan Kg",50034,"Software Engineer"
2550,"Chennai","Gopikrishnan Kg",50034,"Software Engineer"
2592,"Chennai","Arun Lazar Jebamani Joseph",50035,"SAP FICO Support"
2631,"Chennai","Sanjana",50086,"Software Engineer"
2670,"Chennai","Sonal Shukla",50747,"FULL STACK Technical LEAD"
2721,"Chennai","Raj Preethi K",50116,"Presales Cosultant"
2827,"Chennai","Sravani Krishna",50798,"RoR Developer"
2865,"Chennai","Keerthana Rajavel",50819,"Full Stack Developer"
2885,"Chennai","Helora Padmini",50819,"React.js Developer"
2900,"Chennai","Vandana Hirey",50233,"Program Manager"
2922,"Chennai","Heruba Chandrasekar",50833,".NET Developer"
2947,"Chennai","Rakesh Patil",50034,"DevOps Engineer"
2954,"Chennai","Afzal Muhammad",50842,"Dynamics NAV Developer"
2995,"Chennai","Rajkumar V",50705,"Business Analyst"
2998,"Chennai","Suranjan Barman",50855,"Field Sales Executive"
3035,"Chennai","Siddhartha Gkm",50040,"Lead Cloud Engineer"
3080,"Chennai","Manju Kumari",50098,"UX Engineer"
3106,"Chennai","Subhajit Purkait",50034,"Software Developer Engineer - III"
3108,"Chennai","Santoshi Potnuru",50897,"Platform Engineer"
3109,"Chennai","Santoshi Potnuru",50897,"Senior Consultant"
3111,"Chennai","Shalini Kumar",50898,"Sales Manager"
3145,"Chennai","Human Resources Ums",50909,"Marketing Executive"
3174,"Chennai","Vidhya Sam",50918,"Senior ML Engineer"
3202,"Chennai","Ramya T S",50926,"Salesforce Developer"
3205,"Chennai","Sajo Eapen",50086,"MTS - 1 (Fullstack)"
3237,"Chennai","Ilakkiya R",50691,"Senior Developer"
3307,"Chennai","Mahesh Kumar",50958,"AutoCAD Designer"
3316,"Chennai","Leelavathi Lalammala",50596,"Java Developer With Vaadin"
3346,"Chennai","Monica Gudase",50969,"ETL - Talend Developer"
3494,"Chennai","Namrata Dutta",50341,"Java Developer"
3501,"Chennai","Rojee R",51007,"Senior Developer"
3539,"Chennai","Sanjaykaran Palanisamy",51007,"MERN Developer"
3541,"Chennai","Rojee R",51020,"React Developer"
3564,"Chennai","Supriya R",50098,"Backend Engineer"
1056,"Pune","Navdeep Kaur",50039,"Inside Sale Associate"
1065,"Pune","Nidhi R",50045,"Project Lead - Python"
1071,"Pune","Aayushi Narayan",50050,"Senior SDET"
1173,"Pune","Sayan Mondal",50125,"Digital Marketing Lead"
1222,"Pune","Recruiter At YNM",50160,"Relationship Manager"
1250,"Pune","Dhhruval B Modi",50179,"AI Engineer"
1342,"Pune","Harish Chandra",50225,"Functional Consultant"
1452,"Pune","Girija Perumal",50282,"Hyperion Developer"
1512,"Pune","Anuja Pawar",50050,"Technical Director - Developer Experience"
1625,"Pune","Omkar Sonawane",50124,"Service Desk Associate"
1634,"Pune","Omkar Sonawane",50124,"Service Desk Associate"
1635,"Pune","Omkar Sonawane",50124,"Service Desk Associate"
1636,"Pune","Omkar Sonawane",50124,"Service Desk Associate"
1644,"Pune","Omkar Sonawane",50124,"Service Desk Associate"
1645,"Pune","Omkar Sonawane",50124,"Service Desk Associate"
1646,"Pune","Omkar Sonawane",50124,"Service Desk Associate"
1655,"Pune","Omkar Sonawane",50124,"Service Desk Associate"
1666,"Pune","Omkar Sonawane",50124,"Service Desk Associate"
1704,"Pune","Omkar Sonawane",50124,"AIX Administrator"
1718,"Pune","Swapnil Nautiyal",50404,"Credit Head"
1839,"Pune","Udeshna Boruah Kalita",50445,"Data Engineer"
1869,"Pune","Omkar Sonawane",50460,"Senior Software Engineer"
1893,"Pune","Ankita Yadav",50471,"Sr. Backend Developer"
1934,"Pune","Harshitha S",50484,"Postgress DB Developer"
2079,"Pune","Jyotsana Iyer",50546,"Product Owner"
2118,"Pune","Shubham",50560,"Sales Development Executive"
2120,"Pune","Rashmi Jha",50562,"Engineering Lead"
2182,"Pune","Emily Mondal",50065,"Product Manager"
2234,"Pune","Lithin Raj",50602,"Senior Software Engineer - Java Full Stack"
2239,"Pune","Manchana Sinha",50266,"Software Engineer"
2247,"Pune","Pratiksha Patil Rajput",50050,"Senior Staff Software Engineer"
2266,"Pune","Monika Naruka",50553,"Customer Support Associate"
2287,"Pune","Rachana Seth",50621,"Senior Software Engineer - Golang"
2293,"Pune","Parmod Nehra",50479,"Big Data Engineer"
2305,"Pune","Kaushiki Krishna Murty",50629,"Backend Engineer (Night Shift)"
2306,"Pune","Kaushiki Krishna Murty",50629,"Frontend Engineer"
2312,"Pune","Pranali Vinod Gajbhiye",50445,"Software Engineer"
2337,"Pune","Dhhruval B Modi",50179,"Senior / Lead Engineer - ROR"
2493,"Pune","Shraboni Guha",50699,"Android Devloper"
2509,"Pune","Anushree Dhakate",50704,"Android Developer"
2520,"Pune","Annu Rekha",50712,"Mobile Developer - React Native"
2543,"Pune","Rashi Shetty",50717,"Human Resource - Intern"
2553,"Pune","Sruthi P",50719,"Full Stack Data Engineer"
2569,"Pune","Shubha Naik",50723,"Business Development Executive"
2578,"Pune","Anusha J",50452,"Test Automation Engineer"
2580,"Pune","Sukumari Poojari",50727,"Software Developer"
2640,"Pune","Priyanshi Singhal",50737,"Assistant Manager - UCCE Engineer"
2700,"Pune","Samiksha M",50753,"Branch Manager"
2718,"Pune","Khushi Dubey",50759,"Payer Enrollment Specialist"
2731,"Pune","Neha Gupta",50109,"Staff Escalation Engineer - Windows Sensors"
2778,"Pune","Pinnacle Consultz",50692,"Senior Salesforce Developer"
2839,"Pune","Shahida",50804,"Backend Lead"
2848,"Pune","Sanketa Deshmukh",50807,"Front End Developer"
2881,"Pune","Mohammed Khan",50708,"HIL Tester"
2970,"Pune","Mahesh Kumar",50844,"Python Developer"
2987,"Pune","Garima Motadoo",50852,"Ruby on Rails Developer"
2993,"Pune","Rakesh Sethi",50853,"Business Development Executive"
3063,"Pune","Arun Ks",50452,"Quality Automation (SDET)"
3072,"Pune","Roselin Beni",50452,"SDET"
3085,"Pune","Bhushan Chordia",50852,"DevOps Engineer"
3088,"Pune","Durga Prasad Godhana",50891,"Senior Sales Manager"
3127,"Pune","Felci Arul",50717,"Jr. Data Analyst"
3136,"Pune","Radhika Sharma",50712,"Lead Backend Engineer"
3167,"Pune","Asmath Nisha",50717,"Data Analyst"
3177,"Pune","Pranali Vinod Gajbhiye",50445,"Asterisk Developer"
3253,"Pune","Bhagyashree W",50940,"Business Development Executive"
3345,"Pune","Monica Gudase",50969,"Data Modeler"
3375,"Pune","Kajol Thakur",50260,"Data Engineer"
3397,"Pune","Sindhuja",50445,"Full Stack Developer"
3419,"Pune","Chetan Kumar Marturkar",50602,"Java Full Stack Developer (Java+React.Js)"
3466,"Pune","Lithin Raj",50602,"Full Stack Java Developer"
3495,"Pune","Vinod Gangadhar",51006,"CTO"
3508,"Pune","Samyuktha Sara",50588,"Field Sales Executive"
3524,"Pune","Aparna Pogula",50588,"Field Sales Executive"
1026,"Delhi","Vicky Jindal",50018,"Business Manager - Fashion"
1047,"Delhi","Muskan Bhansali",50005,"Content Editor"
1058,"Delhi","Shalini Maurya",50041,"Graphic Designer and Video Editor"
1059,"Delhi","Shalini Maurya",50041,"Performance Marketer"
1060,"Delhi","Shalini Maurya",50041,"Sales Manager"
1073,"Delhi","Navdeep Kaur",50051,"Backend Developer - JavaScript / Node.js"
1093,"Delhi","Mansi Singla",50068,"Rails+Full Stack Developer"
1100,"Delhi","Aarthi P",50073,"Senior Software Engineer - Full Stack"
1120,"Delhi","Farheen Khan",50091,"Business Development Asoociate"
1149,"Delhi","Shalini Maurya",50041,"Content Writer"
1153,"Delhi","Karishma Bidla",50115,"Growth Lead"
1159,"Delhi","Shalini Maurya",50041,"Business Development Executive"
1194,"Delhi","Ifra Naaz",50142,"Sales Executive"
1200,"Delhi","Zaid Khan",50142,"Sales Executive"
1215,"Delhi","Madhulika Khatri",50153,"Business Development Manager"
1232,"Delhi","Ardhendu Bikash Acharjee",50168,"Full Stack Developer - Laravel React.js"
1303,"Delhi","Astha Vig",50208,"Technical Lead Engineer"
1308,"Delhi","Aarthi P",50212,"Senior Digital Marketing Manager / Head of Marketing"
1322,"Delhi","Pulkit Gaur",50217,"Business Development Associate"
1375,"Delhi","Vandana Hirey",50241,"Chief of Staff"
1378,"Delhi","Simran Rajput Hr",50244,"B2B - Business Executive"
1392,"Delhi","Gaurav Ghosh",50251,"Social Media Executive"
1450,"Delhi","Virtika Sehgal",50281,"Business Development Associate"
1476,"Delhi","Pooja Shree Sr",50250,"Senior Consultant I - Engineer"
1481,"Delhi","Amanpreet Singh",50298,"React.js Developer"
1505,"Delhi","Paankhuri Aggarwal",50309,"Account Manager"
1513,"Delhi","Asmita Gupta",50278,"Business Development Associate"
1570,"Delhi","Raj Jha",50344,"Node.js Developer"
1677,"Delhi","Chanchal Jugran",50391,"2D Animator (After Effect)"
1731,"Delhi","Mrunal Kankal",50142,"Sales Execuitve"
1837,"Delhi","Vaani Sharma",50443,"VP of Technology"
1889,"Delhi","Himanshu Suman",50469,"DevOps Engineer"
1912,"Delhi","Rovena Dsouza",50481,"Flutter Developer"
1976,"Delhi","Jyoti Yadav",50500,"Digital Project Coordinator"
1988,"Delhi","Saurav Mehta",50270,"iOS Developer"
2002,"Delhi","Shrishti Singh",50481,"Flutter Developer"
2017,"Delhi","Saumya Singh",50518,"Business Developer Executive"
2073,"Delhi","Shilpa Collin",50542,"Sales Manager"
2114,"Delhi","Revathi Ramakrishnan",50559,"Corporate Sales Manager"
2132,"Delhi","Vandana Bali",50564,"Manager"
2155,"Delhi","Ananya Srivastava",50344,"Backend Developer"
2208,"Delhi","Piyush Mishra",50588,"Relationship Manager"
2327,"Delhi","Khushi Dubey",50638,"Senior Manager"
2490,"Delhi","Manzar Imam",50156,"Relationship Manager"
2536,"Delhi","Mukund Kumar",50344,"Technical Program Manager"
2540,"Delhi","Navdeep Kaur",50051,"Product Manager (E - Commerce / Logistics / Fintech)"
2557,"Delhi","Lithin Raj",50721,"Manager - Global Delivery Taxation"
2595,"Delhi","Mrinali Mahajan",50728,"Senior Team Lead - QA"
2612,"Delhi","Geeti",50732,"Frontend Developer"
2712,"Delhi","Srilakshmi Jagadesh",50732,"Backend Engineer"
2713,"Delhi","Srilakshmi Jagadesh",50732,"Frontend Developer"
2741,"Delhi","Niha Lini",50768,"Angular Development"
2742,"Delhi","Niha Lini",50768,"Fullstack Developer"
2750,"Delhi","Adit Goel",50443,"VP - Technology"
2754,"Delhi","Rohini N",50073,"Senior Software Engineer - Infra"
2762,"Delhi","Aishwarya Goyal",50774,"Content Writer"
2828,"Delhi","Dashmeet Kaur",50799,"Office Administrator"
2916,"Delhi","Dhara Raval",50260,"Business Development Manager"
2972,"Delhi","Preethi Gothandam",50279,"Business Analyst"
3062,"Delhi","Manzar Imam",50156,"Team Manager"
3171,"Delhi","Chetan Kothari",50914,"MS D365 - Director"
3173,"Delhi","Soum Paul",50917,"Technical Content Writer"
3292,"Delhi","Chetan Kumar Marturkar",50721,"Manager - UK Corporate Taxation"
3347,"Delhi","Ruchika Garg",50970,"HR Executive"
3430,"Delhi","Shivika Singh",50989,"ML Engineer (NLP)"
3485,"Delhi","Mrinali Mahajan",50728,"Sr. QA Engineer"
3505,"Delhi","Kanika Saini",51009,"Sales Trainee"
3514,"Delhi","Chhavi Mittal",51015,"Sr. iOS Developer"
3551,"Delhi","Poonam Gangwal",51024,"Digital Marketing Manager"
1006," Jaipur","Ishita Mahajan",50005,"Academic Counsellor"
1017," Chennai","Ekta Sachdeva",50012,"MicroStrategy Developer"
1031,"Indore","Akash Pateriya",50021,"Customer Care Representative"
1043,"Ahmedabad","Himakshi Mathur",50030,"QA Engineer"
1052," Hyderabad","Careers Caw",50037,"Python Developers - Senior"
1054,"Ahmedabad","Himakshi Mathur",50030,"Software Developer (.NET)"
1061," Pune","Deepa Sudhir",50042,"DOT .NET Developer"
1079," Surat","Thulasi D",50057,"Business Development Manager"
1080,"Surat","Bigscal Hr",50058,"Java Developer"
1086," Noida","Subbu N",50063,"Senior Web Developer"
1092,"Surat","Shailesh Davra",50067,"Spring Boot Developer"
1098,"Jaipur","Asif Bakhed",50071,"Lead Developer"
1107,"Indore","Trapti Purohit",50079,"React.js Developer"
1111,"Ahmedabad","Grishma Vachhani",50082,"Full Stack Developer (Node.js + Angular 6+)"
1114,"Ahmedabad","Vandana Purohit",50085,"JavaScript Engineer"
1115," Noida","Ankita Singh",50086,"Software Engineer 3"
1125," Noida","Marsina Waffa",50095,"Demand Generation Associate"
1125," Mumbai","Marsina Waffa",50095,"Demand Generation Associate"
1141,"Ahmedabad","Jahnavi Desai",50108,"Business Development Executive"
1153," Work From Home","Karishma Bidla",50115,"Growth Lead"
1155,"Trivandrum","Lekshmi Chandra",50117,"Microservices Architect"
1156,"Trivandrum","Rashmi Akash",50117,"Software Developer"
1165,"Chandigarh","Megha Dobra",50121,"Sr. PHP Developer"
1190,"Lucknow","Rachayita Gupta",50138,"Executive Assistant"
1214,"Vadodara","Mansi Goyal",50152,"Immigration Counsellor"
1219,"Rajkot","Milankumar Sanandia",50157,"Full Stack Developer"
1225," Work From Home","Arashpreet Kaur",50163,"Cloud Security Engineer"
1242,"Ahmedabad","Shubham Singh",50175,"Business Development Manager"
1242," Ludhiana","Shubham Singh",50175,"Business Development Manager"
1251,"Coimbatore","Sreeshma Na",50180,"Full Stack Developer"
1265,"Ahmedabad","Kanchan Pawar",50189,".NET Developer"
1270,"Jaipur","Img Global Infotech HR",50194,"Digital Marketing"
1288,"Jaipur","Eva Mathur",50201,"Senior Java Developer"
1309," Noida","Shivani Garg",50167,"Product Manager - Merchant Product"
1318,"Coimbatore","Jothi Balagan",50180,"Full Stack Developer"
1319,"Coimbatore","Jothi Balagan",50180,"Senior ML Architect"
1320,"Kolkata","Nisha Sharma",50215,"Software Engineer 2"
1323," Hyderabad","Raghu Tenneti",50101,"ML Engineer"
1326,"Coimbatore","Kirthika T",50218,"Power BI MSBI SQL Developer"
1329,"Jaipur","Mohit Bhagwani",50221,"Software Developer"
1331," Pune","Shama Afroj",50222,"Site Reliability Engineer - II"
1333," Mohali","Chandni Oli",50223,"React Native Developer"
1333," Pune","Chandni Oli",50223,"React Native Developer"
1346,"Mangalore","Navya C M",50227,"System Engineer"
1373,"Ahmedabad","Hardik Vaidya",50240,"Java Developer"
1385,"Belgaum","Priyanka Patra",50248,"Branch Manager"
1413,"Ahmedabad","Dhara Raval",50260,"PHP Developer"
1434," Hyderabad","Aneesh Vikram",50275,"Program Manager"
1435," Hyderabad","Aneesh Vikram",50275,"Technical Program Manager"
1438," Work From Home","Muskan Grover",50270,"Senior Software Engineer"
1448," Work From Home","Ananda Pandey",50043,"Frontend Engineet - SDE1 / SDE2"
1451," Hyderabad","Aneesh Vikram",50275,"Product Manager - Cloud"
1461," Hyderabad","Aneesh Vikram",50275,"Product Manager"
1464,"Surat","Haseena Banu",50288,"Marketing Head (Trip, Digital Marketing)"
1465," Work From Home","Sabina Sultana",50289,"Front End Engineer"
1495," Work From Home","Garima Jain",50167,"Risk Analyst"
1520,"Kolkata","Anjali Nair",50318,"Technical Support Engineer"
1524," Gurgaon","Rajan Gupta",50321,"Trainer Game Programming"
1525," Work From Home","Madhuri Sandur",50322,"Partner Marketing Manager"
1525," Noida","Madhuri Sandur",50322,"Partner Marketing Manager"
1531,"Indore","Khushboo Bhatia",50324,"Inside Sales Executive"
1545," Work From Home","Sweta Sharma",50331,"Project Manager"
1553," Gurgaon","Preety",50335,"Business Development Manager"
1553," Mumbai","Preety",50335,"Business Development Manager"
1555," Work From Home","Mirza Begum",50337,"Senior AEM Developer With Java"
1557," Hyderabad","Popuri Sri Teja",50101,"Lead Product Operations Manager"
1568,"Panaji","Technocodz Group Hr Manager",50343,"Full Stack Development"
1573," Mumbai","Celina Mittal",50347,"Customer Success Manager"
1575,"Coimbatore","Arsha Pillai",50349,"Zonal Manager"
1589," Hubli","Sujana V",50104,"Brand Specialist"
1595,"Kolkata","Subhra Mukherjee",50361,"Web Consultant - Website & Mobile Application ProC"
1614," Work From Home","Saurabh Gupta",50366,"Java Technical Lead"
1651," Navi Mumbai","Swati Agrawal",50383,"React Developer"
1679," Mohali","Aliza Vohra",50392,"Senior System Administrator"
1679,"Chandigarh","Aliza Vohra",50392,"Senior System Administrator"
1708,"Greater Noida","Pooja Joshi",50402,"Cvm Analyst"
1709,"Ghaziabad","Gulshan Jangid",50403,"Sales Officer"
1736,"Coimbatore","Devi Palanisamy",50414,"Software Developer"
1758," Hyderabad","Aneesh Vikram",50275,"Data Scientist, Engineering (Drive)"
1759," Chennai","Akshata",50075,"AWS Developer (Drive)"
1759," Mumbai","Akshata",50075,"AWS Developer (Drive)"
1760," Hyderabad","Akshata",50075,"Pega Automation Testing (Drive)"
1760," Mumbai","Akshata",50075,"Pega Automation Testing (Drive)"
1765," Lucknow","Hitesh Gupta",50421,"Sales Executive (Drive)"
1765,"Jaipur","Hitesh Gupta",50421,"Sales Executive (Drive)"
1770," Hyderabad","Akshata",50075,"AEM Developer (Drive)"
1770," Mumbai","Akshata",50075,"AEM Developer (Drive)"
1771," Chennai","Akshata",50075,"Azure Databricks Developer (Drive)"
1771," Mumbai","Akshata",50075,"Azure Databricks Developer (Drive)"
1772," Chennai","Akshata",50075,"Big Data - Java Spark Developer (Drive)"
1772," Mumbai","Akshata",50075,"Big Data - Java Spark Developer (Drive)"
1773," Chennai","Akshata",50075,"GCP Developer (Drive)"
1773," Mumbai","Akshata",50075,"GCP Developer (Drive)"
1774," Mumbai","Akshata",50075,"Informatica IICS Developer (Drive)"
1774," Hyderabad","Akshata",50075,"Informatica IICS Developer (Drive)"
1776," Hyderabad","Akshata",50075,"PL / SQL Developer (Drive)"
1776," Mumbai","Akshata",50075,"PL / SQL Developer (Drive)"
1777," Chennai","Akshata",50075,"Snowflake Developer (Drive)"
1777," Mumbai","Akshata",50075,"Snowflake Developer (Drive)"
1784,"Kolkata","Advita Karkera",50426,"Regional Supply Head (Drive)"
1784," Mumbai","Advita Karkera",50426,"Regional Supply Head (Drive)"
1785," Mumbai","Advita Karkera",50426,"Territory Sales Manager (Bangalore, Gurgaon, Mumbai) (Drive)"
1785," Gurgaon","Advita Karkera",50426,"Territory Sales Manager (Bangalore, Gurgaon, Mumbai) (Drive)"
1786," Gandhinagar","Advita Karkera",50426,"Territory Sales Manager (Gujarat, Chandigarh, Indore) (Drive)"
1786," Indore","Advita Karkera",50426,"Territory Sales Manager (Gujarat, Chandigarh, Indore) (Drive)"
1786,"Chandigarh","Advita Karkera",50426,"Territory Sales Manager (Gujarat, Chandigarh, Indore) (Drive)"
