Job_Id,Company,Company_id,Founded_In,Emp_count,Skills
3110,"JiyoFullest",50898,2017,"0 - 10 employees","Business Development"
3111,"JiyoFullest",50898,2017,"0 - 10 employees","Business Development"
3111,"JiyoFullest",50898,2017,"0 - 10 employees","Corporate Sales"
3111,"JiyoFullest",50898,2017,"0 - 10 employees","International Sales"
3111,"JiyoFullest",50898,2017,"0 - 10 employees","Sales"
3197,"Appstane Technologies",50924,1995,"0 - 10 employees","Google Ads"
3197,"Appstane Technologies",50924,1995,"0 - 10 employees","SEM"
3197,"Appstane Technologies",50924,1995,"0 - 10 employees","SEO"
3234,"Xencov",50935,2017,"0 - 10 employees","Android"
3234,"Xencov",50935,2017,"0 - 10 employees","Hybrid Apps"
3234,"Xencov",50935,2017,"0 - 10 employees","iOS"
3234,"Xencov",50935,2017,"0 - 10 employees","Flutter"
3235,"Xencov",50935,2017,"0 - 10 employees","JavaScript"
3235,"Xencov",50935,2017,"0 - 10 employees","Node.js"
3235,"Xencov",50935,2017,"0 - 10 employees","React.js"
3244,"Digifast Technologies",50937,2016,"0 - 10 employees","Business Development"
3244,"Digifast Technologies",50937,2016,"0 - 10 employees","Sales"
3343,"Tring",50968,2019,"0 - 10 employees","Manual Testing"
3343,"Tring",50968,2019,"0 - 10 employees","API Testing"
3343,"Tring",50968,2019,"0 - 10 employees","Java"
3344,"Tring",50968,2019,"0 - 10 employees","PHP"
3344,"Tring",50968,2019,"0 - 10 employees","Laravel"
3347,"18.h Consulting",50970,2016,"0 - 10 employees","Compensation Management"
3347,"18.h Consulting",50970,2016,"0 - 10 employees","Employee Engagement"
3347,"18.h Consulting",50970,2016,"0 - 10 employees","Recruitment"
3347,"18.h Consulting",50970,2016,"0 - 10 employees","Talent Management"
3367,"Easy Eat",50975,2019,"0 - 10 employees","Campus Recruitment"
3367,"Easy Eat",50975,2019,"0 - 10 employees","Technical Consulting"
3367,"Easy Eat",50975,2019,"0 - 10 employees","Recruitment"
3367,"Easy Eat",50975,2019,"0 - 10 employees","Brand Management"
3367,"Easy Eat",50975,2019,"0 - 10 employees","Operations Management"
3388,"Global Logics",50479,2014,"0 - 10 employees",".NET"
3388,"Global Logics",50479,2014,"0 - 10 employees","React.js"
3388,"Global Logics",50479,2014,"0 - 10 employees","Azure"
3439,"Concord",50992,2019,"0 - 10 employees","Azure"
3439,"Concord",50992,2019,"0 - 10 employees","Monitoring"
3439,"Concord",50992,2019,"0 - 10 employees","Terraform"
3456,"Adloid",50996,2015,"0 - 10 employees","Java"
3456,"Adloid",50996,2015,"0 - 10 employees","Python"
3456,"Adloid",50996,2015,"0 - 10 employees","AWS"
3456,"Adloid",50996,2015,"0 - 10 employees","DevOps"
3456,"Adloid",50996,2015,"0 - 10 employees","Jenkins"
3507,"KalaGato",51010,2018,"0 - 10 employees","UX Design"
3507,"KalaGato",51010,2018,"0 - 10 employees","Figma"
3507,"KalaGato",51010,2018,"0 - 10 employees","Sketch"
3507,"KalaGato",51010,2018,"0 - 10 employees","Photoshop"
3507,"KalaGato",51010,2018,"0 - 10 employees","Visual Design"
3514,"E-Junkie",51015,2004,"0 - 10 employees","iOS"
3570,"ThoughtsWin Systems",50650,2018,"0 - 10 employees","ETL"
1097,"sentra.world",50070,2023,"0 - 10 employees",".NET"
1097,"sentra.world",50070,2023,"0 - 10 employees","C#"
1097,"sentra.world",50070,2023,"0 - 10 employees","Angular"
1097,"sentra.world",50070,2023,"0 - 10 employees","SQL"
1097,"sentra.world",50070,2023,"0 - 10 employees","Azure"
1124,"sentra.world",50070,2023,"0 - 10 employees",".NET"
1124,"sentra.world",50070,2023,"0 - 10 employees","Enterprise Software"
1124,"sentra.world",50070,2023,"0 - 10 employees","C#"
1124,"sentra.world",50070,2023,"0 - 10 employees","Angular"
1124,"sentra.world",50070,2023,"0 - 10 employees","Azure"
1400,"sentra.world",50070,2023,"0 - 10 employees",".NET"
1400,"sentra.world",50070,2023,"0 - 10 employees","C#"
1400,"sentra.world",50070,2023,"0 - 10 employees","Angular"
1400,"sentra.world",50070,2023,"0 - 10 employees","Azure"
1598,"sentra.world",50070,2023,"0 - 10 employees","C#"
1598,"sentra.world",50070,2023,"0 - 10 employees",".NET"
1598,"sentra.world",50070,2023,"0 - 10 employees","SQL Server"
1864,"sentra.world",50070,2023,"0 - 10 employees",".NET"
1864,"sentra.world",50070,2023,"0 - 10 employees","C#"
1864,"sentra.world",50070,2023,"0 - 10 employees","Angular"
1864,"sentra.world",50070,2023,"0 - 10 employees","Azure"
1864,"sentra.world",50070,2023,"0 - 10 employees","ASP.NET"
1251,"Neuralgo",50180,2023,"0 - 10 employees","HTML"
1251,"Neuralgo",50180,2023,"0 - 10 employees","MySQL"
1251,"Neuralgo",50180,2023,"0 - 10 employees","Python"
1251,"Neuralgo",50180,2023,"0 - 10 employees","React.js"
1318,"Neuralgo",50180,2023,"0 - 10 employees","React.js"
1318,"Neuralgo",50180,2023,"0 - 10 employees","Node.js"
1318,"Neuralgo",50180,2023,"0 - 10 employees","Angular"
1318,"Neuralgo",50180,2023,"0 - 10 employees","Python"
1318,"Neuralgo",50180,2023,"0 - 10 employees","SQL"
1319,"Neuralgo",50180,2023,"0 - 10 employees","Machine Learning"
1319,"Neuralgo",50180,2023,"0 - 10 employees","NLP"
1319,"Neuralgo",50180,2023,"0 - 10 employees","Data Collection"
1894,"Nurturev",50472,2023,"0 - 10 employees","Manual Testing"
1894,"Nurturev",50472,2023,"0 - 10 employees","Quality Assurance"
1894,"Nurturev",50472,2023,"0 - 10 employees","Performance Testing"
1894,"Nurturev",50472,2023,"0 - 10 employees","Selenium"
1894,"Nurturev",50472,2023,"0 - 10 employees","Automation Testing"
1970,"Findr",50498,2023,"0 - 10 employees","Java"
1970,"Findr",50498,2023,"0 - 10 employees","Node.js"
1970,"Findr",50498,2023,"0 - 10 employees","Python"
1971,"Findr",50498,2023,"0 - 10 employees","React.js"
1971,"Findr",50498,2023,"0 - 10 employees","Next.js"
1972,"Findr",50498,2023,"0 - 10 employees","Node.js"
1972,"Findr",50498,2023,"0 - 10 employees","Django"
1972,"Findr",50498,2023,"0 - 10 employees","React.js"
1972,"Findr",50498,2023,"0 - 10 employees","Angular"
2127,"Findr",50498,2023,"0 - 10 employees","React.js"
2127,"Findr",50498,2023,"0 - 10 employees","JavaScript"
2127,"Findr",50498,2023,"0 - 10 employees","Redux"
2127,"Findr",50498,2023,"0 - 10 employees","HTML"
2127,"Findr",50498,2023,"0 - 10 employees","CSS"
2128,"Findr",50498,2023,"0 - 10 employees","Java"
2128,"Findr",50498,2023,"0 - 10 employees","Python"
2128,"Findr",50498,2023,"0 - 10 employees","Angular"
2128,"Findr",50498,2023,"0 - 10 employees","React.js"
2128,"Findr",50498,2023,"0 - 10 employees","Node.js"
2137,"Findr",50498,2023,"0 - 10 employees","Java"
2137,"Findr",50498,2023,"0 - 10 employees","Python"
2137,"Findr",50498,2023,"0 - 10 employees","Node.js"
2137,"Findr",50498,2023,"0 - 10 employees","Golang"
2137,"Findr",50498,2023,"0 - 10 employees","C++"
2677,"sentra.world",50070,2023,"0 - 10 employees","C#"
2677,"sentra.world",50070,2023,"0 - 10 employees","Angular"
2677,"sentra.world",50070,2023,"0 - 10 employees",".NET"
2677,"sentra.world",50070,2023,"0 - 10 employees","SQL Server"
3520,"Neuralgo",50180,2023,"0 - 10 employees","Machine Learning"
3520,"Neuralgo",50180,2023,"0 - 10 employees","Python"
3520,"Neuralgo",50180,2023,"0 - 10 employees","AWS"
3520,"Neuralgo",50180,2023,"0 - 10 employees","SQL"
3526,"Neuralgo",50180,2023,"0 - 10 employees","JavaScript"
3526,"Neuralgo",50180,2023,"0 - 10 employees","Node.js"
3526,"Neuralgo",50180,2023,"0 - 10 employees","Python"
3526,"Neuralgo",50180,2023,"0 - 10 employees","Angular"
3526,"Neuralgo",50180,2023,"0 - 10 employees","React.js"
3527,"Neuralgo",50180,2023,"0 - 10 employees","Python"
3527,"Neuralgo",50180,2023,"0 - 10 employees","Django"
3527,"Neuralgo",50180,2023,"0 - 10 employees","Flask"
3527,"Neuralgo",50180,2023,"0 - 10 employees","JavaScript"
3527,"Neuralgo",50180,2023,"0 - 10 employees","Machine Learning"
3559,"sentra.world",50070,2023,"0 - 10 employees",".NET"
3559,"sentra.world",50070,2023,"0 - 10 employees","C#"
3559,"sentra.world",50070,2023,"0 - 10 employees","SQL Server"
3559,"sentra.world",50070,2023,"0 - 10 employees","Data Structures"
3559,"sentra.world",50070,2023,"0 - 10 employees","Algorithms"
1021,"100ms",50015,2020,"0 - 10 employees","Flutter"
1021,"100ms",50015,2020,"0 - 10 employees","Dart"
1022,"100ms",50015,2020,"0 - 10 employees","Flutter"
1022,"100ms",50015,2020,"0 - 10 employees","Dart"
1730,"Spybrick Technologies",50411,2020,"0 - 10 employees","Java"
1730,"Spybrick Technologies",50411,2020,"0 - 10 employees","JavaScript"
1730,"Spybrick Technologies",50411,2020,"0 - 10 employees","Python"
1730,"Spybrick Technologies",50411,2020,"0 - 10 employees","Angular"
1730,"Spybrick Technologies",50411,2020,"0 - 10 employees","jQuery"
1730,"Spybrick Technologies",50411,2020,"0 - 10 employees","Node.js"
1730,"Spybrick Technologies",50411,2020,"0 - 10 employees","React.js"
1730,"Spybrick Technologies",50411,2020,"0 - 10 employees","Vue.js"
1853,"FinAgg",50451,2020,"0 - 10 employees","HTML"
1853,"FinAgg",50451,2020,"0 - 10 employees","JavaScript"
1853,"FinAgg",50451,2020,"0 - 10 employees","jQuery"
1920,"FinAgg",50451,2020,"0 - 10 employees","Java"
1920,"FinAgg",50451,2020,"0 - 10 employees","Spring Boot"
1920,"FinAgg",50451,2020,"0 - 10 employees","API Testing"
1921,"FinAgg",50451,2020,"0 - 10 employees","Java"
1921,"FinAgg",50451,2020,"0 - 10 employees","Spring Boot"
1921,"FinAgg",50451,2020,"0 - 10 employees","API Testing"
1921,"FinAgg",50451,2020,"0 - 10 employees","Hibernate"
1929,"FinAgg",50451,2020,"0 - 10 employees","Java"
1929,"FinAgg",50451,2020,"0 - 10 employees","Spring Boot"
1929,"FinAgg",50451,2020,"0 - 10 employees","API Testing"
1929,"FinAgg",50451,2020,"0 - 10 employees","MySQL"
1938,"EquityList",50486,2020,"0 - 10 employees","Ruby on Rails"
1938,"EquityList",50486,2020,"0 - 10 employees","React.js"
1938,"EquityList",50486,2020,"0 - 10 employees","Ruby"
1958,"Bipolar Factory",50493,2020,"0 - 10 employees","Game Development"
1958,"Bipolar Factory",50493,2020,"0 - 10 employees","C"
1958,"Bipolar Factory",50493,2020,"0 - 10 employees","C#"
1958,"Bipolar Factory",50493,2020,"0 - 10 employees","Unity"
2145,"Bipolar Factory",50493,2020,"0 - 10 employees","Express.js"
2145,"Bipolar Factory",50493,2020,"0 - 10 employees","Node.js"
2285,"Growpital",50620,2020,"0 - 10 employees","React.js"
2285,"Growpital",50620,2020,"0 - 10 employees","Node.js"
2285,"Growpital",50620,2020,"0 - 10 employees","JavaScript"
2285,"Growpital",50620,2020,"0 - 10 employees","Data Structures"
2285,"Growpital",50620,2020,"0 - 10 employees","Algorithms"
2286,"Growpital",50620,2020,"0 - 10 employees","Automation Testing"
2286,"Growpital",50620,2020,"0 - 10 employees","JavaScript"
2286,"Growpital",50620,2020,"0 - 10 employees","TestNG"
2286,"Growpital",50620,2020,"0 - 10 employees","API Testing"
2286,"Growpital",50620,2020,"0 - 10 employees","Quality Assurance"
2288,"Khyaal",50622,2020,"0 - 10 employees","React.js"
2288,"Khyaal",50622,2020,"0 - 10 employees","Node.js"
2292,"dezerv",50625,2020,"0 - 10 employees","Digital Marketing"
2314,"dezerv",50625,2020,"0 - 10 employees","Microsoft Excel"
2314,"dezerv",50625,2020,"0 - 10 employees","SQL"
2390,"Fello",50660,2020,"0 - 10 employees","Photoshop"
2390,"Fello",50660,2020,"0 - 10 employees","Illustrator"
2390,"Fello",50660,2020,"0 - 10 employees","Figma"
2390,"Fello",50660,2020,"0 - 10 employees","Sketch"
2390,"Fello",50660,2020,"0 - 10 employees","Adobe After Effects"
2404,"Nervotec",50667,2020,"0 - 10 employees","Flutter"
2459,"Goalkeep",50682,2020,"0 - 10 employees","SQL"
2556,"Goldcast",50720,2020,"0 - 10 employees","Big Data"
2556,"Goldcast",50720,2020,"0 - 10 employees","Python"
2556,"Goldcast",50720,2020,"0 - 10 employees","Docker"
2556,"Goldcast",50720,2020,"0 - 10 employees","Kubernetes"
2556,"Goldcast",50720,2020,"0 - 10 employees","Scala"
2763,"Growpital",50620,2020,"0 - 10 employees","Photoshop"
2763,"Growpital",50620,2020,"0 - 10 employees","UX Design"
2763,"Growpital",50620,2020,"0 - 10 employees","Illustrator"
2763,"Growpital",50620,2020,"0 - 10 employees","Sketch"
2763,"Growpital",50620,2020,"0 - 10 employees","Figma"
2813,"N J Group",50791,2020,"0 - 10 employees","Business Development"
2813,"N J Group",50791,2020,"0 - 10 employees","Sales"
2839,"Creative Galileo",50804,2020,"0 - 10 employees","Node.js"
2839,"Creative Galileo",50804,2020,"0 - 10 employees","JavaScript"
2839,"Creative Galileo",50804,2020,"0 - 10 employees","Express.js"
2839,"Creative Galileo",50804,2020,"0 - 10 employees","MongoDB"
2839,"Creative Galileo",50804,2020,"0 - 10 employees","jQuery"
2971,"KVisionEx",50845,2020,"0 - 10 employees","Hybrid Apps"
2971,"KVisionEx",50845,2020,"0 - 10 employees","Flutter"
2971,"KVisionEx",50845,2020,"0 - 10 employees","Ionic"
2971,"KVisionEx",50845,2020,"0 - 10 employees","React Native"
2971,"KVisionEx",50845,2020,"0 - 10 employees","Xamarin"
3021,"Goldcast",50720,2020,"0 - 10 employees","Python"
3021,"Goldcast",50720,2020,"0 - 10 employees","Big Data"
3021,"Goldcast",50720,2020,"0 - 10 employees","Spark"
3021,"Goldcast",50720,2020,"0 - 10 employees","CRM"
3021,"Goldcast",50720,2020,"0 - 10 employees","Salesforce"
3149,"EquityList",50486,2020,"0 - 10 employees","React.js"
3149,"EquityList",50486,2020,"0 - 10 employees","Ruby"
3150,"EquityList",50486,2020,"0 - 10 employees","React.js"
3150,"EquityList",50486,2020,"0 - 10 employees","Ruby"
3174,"SuperOps.ai",50918,2020,"0 - 10 employees","Machine Learning"
3188,"Goldcast",50720,2020,"0 - 10 employees","Java"
3188,"Goldcast",50720,2020,"0 - 10 employees","Python"
3188,"Goldcast",50720,2020,"0 - 10 employees","Data Structures"
3188,"Goldcast",50720,2020,"0 - 10 employees","Golang"
3188,"Goldcast",50720,2020,"0 - 10 employees","Algorithms"
3189,"Goldcast",50720,2020,"0 - 10 employees","Java"
3189,"Goldcast",50720,2020,"0 - 10 employees","Python"
3189,"Goldcast",50720,2020,"0 - 10 employees","Flask"
3189,"Goldcast",50720,2020,"0 - 10 employees","Golang"
3189,"Goldcast",50720,2020,"0 - 10 employees","Ruby"
3198,"Goldcast",50720,2020,"0 - 10 employees","JavaScript"
3198,"Goldcast",50720,2020,"0 - 10 employees","Vue.js"
3198,"Goldcast",50720,2020,"0 - 10 employees","React.js"
3198,"Goldcast",50720,2020,"0 - 10 employees","React Native"
3198,"Goldcast",50720,2020,"0 - 10 employees","CSS"
3199,"Goldcast",50720,2020,"0 - 10 employees","DevOps"
3199,"Goldcast",50720,2020,"0 - 10 employees","AWS"
3199,"Goldcast",50720,2020,"0 - 10 employees","Kubernetes"
3199,"Goldcast",50720,2020,"0 - 10 employees","CI - CD"
3199,"Goldcast",50720,2020,"0 - 10 employees","Cloud Computing"
1035,"Mstack Chemicals",50025,2022,"0 - 10 employees","MSDS"
1035,"Mstack Chemicals",50025,2022,"0 - 10 employees","Technical Writing"
1035,"Mstack Chemicals",50025,2022,"0 - 10 employees","TDS"
1035,"Mstack Chemicals",50025,2022,"0 - 10 employees","Chemical Analysis"
1035,"Mstack Chemicals",50025,2022,"0 - 10 employees","Documentation"
1058,"I and S Buildtech",50041,2022,"0 - 10 employees","Brand Management"
1058,"I and S Buildtech",50041,2022,"0 - 10 employees","Digital Marketing"
1058,"I and S Buildtech",50041,2022,"0 - 10 employees","Marketing Communication"
1059,"I and S Buildtech",50041,2022,"0 - 10 employees","SEM"
1059,"I and S Buildtech",50041,2022,"0 - 10 employees","SEO"
1060,"I and S Buildtech",50041,2022,"0 - 10 employees","Business Development"
1060,"I and S Buildtech",50041,2022,"0 - 10 employees","Corporate Sales"
1060,"I and S Buildtech",50041,2022,"0 - 10 employees","Sales"
1060,"I and S Buildtech",50041,2022,"0 - 10 employees","Telecalling"
1149,"I and S Buildtech",50041,2022,"0 - 10 employees","SEO"
1159,"I and S Buildtech",50041,2022,"0 - 10 employees","Business Development"
1159,"I and S Buildtech",50041,2022,"0 - 10 employees","Corporate Sales"
1159,"I and S Buildtech",50041,2022,"0 - 10 employees","Sales"
1159,"I and S Buildtech",50041,2022,"0 - 10 employees","Telecalling"
1076,"Niti AI",50054,2022,"0 - 10 employees","DevOps"
1076,"Niti AI",50054,2022,"0 - 10 employees","Docker"
1076,"Niti AI",50054,2022,"0 - 10 employees","Jenkins"
1076,"Niti AI",50054,2022,"0 - 10 employees","CI - CD"
1076,"Niti AI",50054,2022,"0 - 10 employees","AWS"
1092,"bizott",50067,2022,"0 - 10 employees","Java"
1092,"bizott",50067,2022,"0 - 10 employees","Hibernate"
1092,"bizott",50067,2022,"0 - 10 employees","Spring"
1165,"AppsTechy",50121,2022,"0 - 10 employees",".NET"
1165,"AppsTechy",50121,2022,"0 - 10 employees","Big Data"
1165,"AppsTechy",50121,2022,"0 - 10 employees","C"
1165,"AppsTechy",50121,2022,"0 - 10 employees","C++"
1165,"AppsTechy",50121,2022,"0 - 10 employees","Java"
1165,"AppsTechy",50121,2022,"0 - 10 employees","PHP"
1165,"AppsTechy",50121,2022,"0 - 10 employees","Python"
1165,"AppsTechy",50121,2022,"0 - 10 employees","Ruby"
1165,"AppsTechy",50121,2022,"0 - 10 employees","CodeIgniter"
1165,"AppsTechy",50121,2022,"0 - 10 employees","Laravel"
1165,"AppsTechy",50121,2022,"0 - 10 employees","Wordpress"
1195,"Bugfoo",50143,2022,"0 - 10 employees","HTML"
1195,"Bugfoo",50143,2022,"0 - 10 employees","JavaScript"
1195,"Bugfoo",50143,2022,"0 - 10 employees","Angular"
1195,"Bugfoo",50143,2022,"0 - 10 employees","React.js"
1195,"Bugfoo",50143,2022,"0 - 10 employees","Vue.js"
1214,"Visitant Services",50152,2022,"0 - 10 employees","Sales"
1214,"Visitant Services",50152,2022,"0 - 10 employees","Business Development"
1214,"Visitant Services",50152,2022,"0 - 10 employees","Telecalling"
1214,"Visitant Services",50152,2022,"0 - 10 employees","Direct Sales"
1214,"Visitant Services",50152,2022,"0 - 10 employees","Counselling"
1271,"Loop Kitchen",50195,2022,"0 - 10 employees","Python"
1271,"Loop Kitchen",50195,2022,"0 - 10 employees","Data Structures"
1271,"Loop Kitchen",50195,2022,"0 - 10 employees","Algorithms"
1359,"Integral Technologies",50232,2022,"0 - 10 employees","Python"
1359,"Integral Technologies",50232,2022,"0 - 10 employees","Django"
1359,"Integral Technologies",50232,2022,"0 - 10 employees","Flask"
1432,"CubeHQ",50274,2022,"0 - 10 employees","React.js"
1432,"CubeHQ",50274,2022,"0 - 10 employees","JavaScript"
1432,"CubeHQ",50274,2022,"0 - 10 employees","HTML"
1432,"CubeHQ",50274,2022,"0 - 10 employees","CSS"
1432,"CubeHQ",50274,2022,"0 - 10 employees","TypeScript"
1854,"Kombai",50452,2022,"0 - 10 employees","SDET"
1854,"Kombai",50452,2022,"0 - 10 employees","JavaScript"
1854,"Kombai",50452,2022,"0 - 10 employees","Automation Testing"
1854,"Kombai",50452,2022,"0 - 10 employees","Quality Assurance"
1911,"Neufin",50480,2022,"0 - 10 employees","UX Design"
1911,"Neufin",50480,2022,"0 - 10 employees","Adobe Creative Cloud"
1911,"Neufin",50480,2022,"0 - 10 employees","HTML"
1911,"Neufin",50480,2022,"0 - 10 employees","Figma"
1911,"Neufin",50480,2022,"0 - 10 employees","JavaScript"
1937,"Atoa",50485,2022,"0 - 10 employees","Flutter"
1937,"Atoa",50485,2022,"0 - 10 employees","Hybrid Apps"
2070,"Nected",50541,2022,"0 - 10 employees","React.js"
2070,"Nected",50541,2022,"0 - 10 employees","Next.js"
2070,"Nected",50541,2022,"0 - 10 employees","Vue.js"
2070,"Nected",50541,2022,"0 - 10 employees","JavaScript"
2070,"Nected",50541,2022,"0 - 10 employees","HTML"
2351,"bizott",50067,2022,"0 - 10 employees","Automation Testing"
2351,"bizott",50067,2022,"0 - 10 employees","Manual Testing"
2351,"bizott",50067,2022,"0 - 10 employees","Mobile Apps Testing"
2351,"bizott",50067,2022,"0 - 10 employees","Performance Testing"
2351,"bizott",50067,2022,"0 - 10 employees","SDET"
2351,"bizott",50067,2022,"0 - 10 employees","Security Testing"
2351,"bizott",50067,2022,"0 - 10 employees","Java"
2351,"bizott",50067,2022,"0 - 10 employees","JavaScript"
2351,"bizott",50067,2022,"0 - 10 employees","JMeter"
2351,"bizott",50067,2022,"0 - 10 employees","Selenium"
2578,"Kombai",50452,2022,"0 - 10 employees","SDET"
2578,"Kombai",50452,2022,"0 - 10 employees","Automation Testing"
2578,"Kombai",50452,2022,"0 - 10 employees","Quality Assurance"
2578,"Kombai",50452,2022,"0 - 10 employees","Cypress"
2578,"Kombai",50452,2022,"0 - 10 employees","Playwright"
2707,"Nected",50541,2022,"0 - 10 employees","React.js"
2707,"Nected",50541,2022,"0 - 10 employees","JavaScript"
2707,"Nected",50541,2022,"0 - 10 employees","CSS"
2707,"Nected",50541,2022,"0 - 10 employees","HTML"
2707,"Nected",50541,2022,"0 - 10 employees","Vue.js"
2770,"Vaaree",50777,2022,"0 - 10 employees","Video Editing"
2770,"Vaaree",50777,2022,"0 - 10 employees","Video Production"
2770,"Vaaree",50777,2022,"0 - 10 employees","Photoshop"
2770,"Vaaree",50777,2022,"0 - 10 employees","Adobe Premiere Pro"
2770,"Vaaree",50777,2022,"0 - 10 employees","Final Cut Pro"
3063,"Kombai",50452,2022,"0 - 10 employees","SDET"
3063,"Kombai",50452,2022,"0 - 10 employees","Automation Testing"
3063,"Kombai",50452,2022,"0 - 10 employees","Quality Assurance"
3063,"Kombai",50452,2022,"0 - 10 employees","HTML"
3063,"Kombai",50452,2022,"0 - 10 employees","Cypress"
3072,"Kombai",50452,2022,"0 - 10 employees","SDET"
3072,"Kombai",50452,2022,"0 - 10 employees","Automation Testing"
3072,"Kombai",50452,2022,"0 - 10 employees","JavaScript"
3173,"Supercraft",50917,2022,"0 - 10 employees","Content Writing"
3294,"Kyshac",50949,2022,"0 - 10 employees","Flutter"
3294,"Kyshac",50949,2022,"0 - 10 employees","Java"
3294,"Kyshac",50949,2022,"0 - 10 employees","JavaScript"
3294,"Kyshac",50949,2022,"0 - 10 employees","Kotlin"
3294,"Kyshac",50949,2022,"0 - 10 employees","MongoDB"
3294,"Kyshac",50949,2022,"0 - 10 employees","Node.js"
3294,"Kyshac",50949,2022,"0 - 10 employees","React.js"
3294,"Kyshac",50949,2022,"0 - 10 employees","Swift"
3348,"Awaz",50971,2022,"0 - 10 employees","Customer Interaction"
3348,"Awaz",50971,2022,"0 - 10 employees","Customer Relationship"
3348,"Awaz",50971,2022,"0 - 10 employees","Customer Service"
1239,"Eight Network",50174,2021,"0 - 10 employees","Kotlin"
1779,"Ivy Homes",50425,2021,"0 - 10 employees","Business Development"
1779,"Ivy Homes",50425,2021,"0 - 10 employees","Lead Generation"
1779,"Ivy Homes",50425,2021,"0 - 10 employees","Sales"
1896,"TalentServe",50473,2021,"0 - 10 employees","Business Development"
1896,"TalentServe",50473,2021,"0 - 10 employees","Sales"
1896,"TalentServe",50473,2021,"0 - 10 employees","Direct Sales"
1896,"TalentServe",50473,2021,"0 - 10 employees","Corporate Sales"
2068,"Loop Subscriptions",50540,2021,"0 - 10 employees","Sales"
2068,"Loop Subscriptions",50540,2021,"0 - 10 employees","Customer Interaction"
2068,"Loop Subscriptions",50540,2021,"0 - 10 employees","Business Development"
2068,"Loop Subscriptions",50540,2021,"0 - 10 employees","International Sales"
2317,"Mettlesemi Systems and Technologies",50633,2021,"0 - 10 employees","FPGAs"
2317,"Mettlesemi Systems and Technologies",50633,2021,"0 - 10 employees","SPI"
2317,"Mettlesemi Systems and Technologies",50633,2021,"0 - 10 employees","UART"
2317,"Mettlesemi Systems and Technologies",50633,2021,"0 - 10 employees","I2C"
2743,"Buzz Sports",50769,2021,"0 - 10 employees","DevOps"
2743,"Buzz Sports",50769,2021,"0 - 10 employees","AWS"
2743,"Buzz Sports",50769,2021,"0 - 10 employees","Linux"
2743,"Buzz Sports",50769,2021,"0 - 10 employees","DNS"
2743,"Buzz Sports",50769,2021,"0 - 10 employees","Docker"
2768,"OptIQ.AI",50776,2021,"0 - 10 employees","Product Management"
2768,"OptIQ.AI",50776,2021,"0 - 10 employees","Wireframing"
2768,"OptIQ.AI",50776,2021,"0 - 10 employees","Product Lifecycle Management"
2855,"Seek Rewards",50813,2021,"0 - 10 employees","Shopify"
3297,"Airtribe",50952,2021,"0 - 10 employees","Content Marketing"
3297,"Airtribe",50952,2021,"0 - 10 employees","Digital Marketing"
3297,"Airtribe",50952,2021,"0 - 10 employees","Google Ads"
3297,"Airtribe",50952,2021,"0 - 10 employees","Google Analytics"
3297,"Airtribe",50952,2021,"0 - 10 employees","SEM"
3297,"Airtribe",50952,2021,"0 - 10 employees","SEMrush"
3297,"Airtribe",50952,2021,"0 - 10 employees","SEO"
3297,"Airtribe",50952,2021,"0 - 10 employees","Social Media Marketing"
3299,"Better Ed",50954,2021,"0 - 10 employees","Google Ads"
3299,"Better Ed",50954,2021,"0 - 10 employees","Google Ad Manager"
3299,"Better Ed",50954,2021,"0 - 10 employees","Marketing"
3299,"Better Ed",50954,2021,"0 - 10 employees","Google AdSense"
3299,"Better Ed",50954,2021,"0 - 10 employees","Digital Marketing"
3551,"The Grey Dots",51024,2021,"0 - 10 employees","Digital Marketing"
3551,"The Grey Dots",51024,2021,"0 - 10 employees","Facebook Marketing"
3551,"The Grey Dots",51024,2021,"0 - 10 employees","Google Ads"
3551,"The Grey Dots",51024,2021,"0 - 10 employees","SEM"
1413,"The Famous",50260,2021,"0 - 10 employees","PHP"
1413,"The Famous",50260,2021,"0 - 10 employees","Laravel"
1413,"The Famous",50260,2021,"0 - 10 employees","CodeIgniter"
1485,"The Famous",50260,2021,"0 - 10 employees","C#"
1485,"The Famous",50260,2021,"0 - 10 employees","C++"
1485,"The Famous",50260,2021,"0 - 10 employees","Python"
1485,"The Famous",50260,2021,"0 - 10 employees","Agile"
1485,"The Famous",50260,2021,"0 - 10 employees",".NET"
2179,"The Famous",50260,2021,"0 - 10 employees","Oracle SCM"
2179,"The Famous",50260,2021,"0 - 10 employees","Oracle Forms"
2179,"The Famous",50260,2021,"0 - 10 employees","Oracle ADF"
2179,"The Famous",50260,2021,"0 - 10 employees","PL-SQL"
2179,"The Famous",50260,2021,"0 - 10 employees","Oracle Financials"
2180,"The Famous",50260,2021,"0 - 10 employees","Power BI"
2180,"The Famous",50260,2021,"0 - 10 employees","AWS"
2442,"The Famous",50260,2021,"0 - 10 employees","iOS"
2442,"The Famous",50260,2021,"0 - 10 employees","Core Data"
2442,"The Famous",50260,2021,"0 - 10 employees","API Testing"
2443,"The Famous",50260,2021,"0 - 10 employees","Java"
2443,"The Famous",50260,2021,"0 - 10 employees","Python"
2443,"The Famous",50260,2021,"0 - 10 employees","PHP"
2835,"The Famous",50260,2021,"0 - 10 employees","Project Management"
2835,"The Famous",50260,2021,"0 - 10 employees","Agile"
2835,"The Famous",50260,2021,"0 - 10 employees","Scrum"
2845,"The Famous",50260,2021,"0 - 10 employees","Android"
